CONSULTA CREA:

Palabras ortográficas: neumaticos | 

Agrupado por acentos, mayúsculas

Documentos: 339 / Frecuencia absoluta: 547 / Frecuencia normalizada: 4,37 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Dedom. Santo Domingo: Teleduca S.A., 1997-01-18.		Dedom	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	República Dominicana	Antillas		Versión realizada sobre texto marcado HTML	En algunos barrios, el paro estuvo acompañado de quemas de neumáticos y lanzamientos de obstáculos en las calles, así como enfrentamientos a pedradas y bombazos con agentes policiales.
«Desórdenes y apresamientos en paro de choferes». Dedom. Santo Domingo: Teleduca S.A., 1997-01-21.		Dedom	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	República Dominicana	Antillas		Versión realizada sobre texto marcado HTML	Unos diez choferes fueron apresados ayer por la Policía durante un paro del servicio urbano de transporte de dos horas en diversos sectores de Santo Domingo, en el que hubo quema de neumáticos y lanzamiento de obstáculos en la vía pública.
«Se trasladan a Valladolid». Diario de Yucatán. Yucatán: yucatan.com.mx, 1997-01-21.		Diario de Yucatán	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	Por cierto, como cada año, a pesar de que ya se reabrieron a la circulación las calles 51 y 52, pocos guiadores las utilizarán, por lo menos durante unos días, por temor a que se dañen los neumáticos de sus vehículos con los numerosos clavos, tornillos y otros objetos que dejan los "fiesteros".
«Informe sobre los resultados económicos de 1966 y el Plan Económico y Social para 1997, presentado ante la asamblea Nacional por José Luis Rodríguez, ministro de Economía y Planificación». Granma Internacional. La Habana: Ediciones Cubanas, 1997-01-03.		Granma Internacional	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Cuba	Antillas		Versión realizada sobre texto marcado HTML. Edición internacional, periodicidad semanal	En el sector industrial se crecerá alrededor de un 20% en el níquel; en el acero más del 50%; en tejidos más del 30%; en cemento alrededor del 15%. También crecerá significativamente la producción de neumáticos, incluidos los de bicicletas, motores y componentes electrónicos, entre otros productos.
«Nosotros hemos buscado nuestras formas y nuestras fórmulas, y nos sentimos satisfechos de lo que hemos hecho». Granma Internacional. La Habana: Ediciones Cubanas, 1997-11-03.		Granma Internacional	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Cuba	Antillas		Versión realizada sobre texto marcado HTML. Edición internacional, periodicidad semanal	, cero. Era indispensable en la producción de vidrio y otras actividades. Ya que los mencioné, también venía una parte de jabones y detergentes de la Unión Soviética y había llegado cero. Por otro lado, más de 25 000 toneladas de sebo eran suministradas todos los años para la producción nacional de jabón y había llegado cero. Neumáticos, cero. Negro de humo y caucho para la producción que realizaban nuestras fábricas, cero. Algodón, del cual recibíamos alrededor de 30 000 toneladas por año, cero. Metales no ferrosos, cero, y así por el estilo con relación a aquellos renglones que eran vitales, sin los cuales no podía marchar, realmente,
«Contraloría prohíbe campañas de marketing por permisos de circulación». La Época. Santiago: reuna.cl/laepoca, 1997-02-21.		La Época	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Versión realizada sobre texto marcado HTML	Con el fin de aumentar los recursos por permisos de circulación, diversos municipios utilizaron "ganchos" para atraer contribuyentes. Por ejemplo en Providencia se obtiene el 50 por ciento de descuento en el seguro contra accidentes; Ñuñoa ofrece una estada pagada de cinco días en Estados Unidos para dos personas y un juego de neumáticos que se sortearán entre todos los que saquen los permisos de circulación en ese municipio. Además, realizar el trámite allí garantiza una tarjeta especial para acogerse a descuentos por la compra de repuestos o mantención de vehículos en locales comerciales de la comuna. Lo Barnechea, en tanto, garantiza un descuento del 20 por ciento
«A Berger sólo le vieron la estela». La Época. Santiago: reuna.cl/laepoca, 1997-07-28.		La Época	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	Claro que lo anterior también fue una advertencia para Michael Schumacher, que iba por delante de Hakkinen y también tuvo que efectuar una segunda parada y un imprevisto cambio de neumáticos.
«Por David Koop MANAGUA, abr 15 (Reuter)». La Nación. San José: nacion.co.cr, 1997-04-16.		La Nación	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Costa Rica	México y Centroamérica		Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.	Los manifestantes incendiaron neumáticos y levantaron barricadas en 13 departamentos (provincias) del país, pero sólo en cuatro puntos lograron bloquear el tránsito de vehículos, indicó Pastrán.
«LA HABANA». Diario de las Américas. Miami: The America Publishing Company, 1997-03-12.		Diario de las Américas	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se han procesado los fragmentos en inglés. Mayúsculas no acentuadas.	Para poder funcionar, el estado deben importar cada año grandes cantidades de combustibles, lubricantes, neumáticos, aceros, y otros insumos que incluyen ropa y calzado de trabajo.
«Policía Restableció Parcialmente Transporte En 54 Barricadas». Diario de las Américas. Miami: The America Publishing Company, 1997-04-19.		Diario de las Américas	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se han procesado los fragmentos en inglés	En otros seis barrios de Managua, donde la policía limpió las calles de palos, neumáticos en llamas y piedras, los manifestantes formaron barreras humanas, pero los agentes del orden los persuadieron para que desistieran de ese tipo de protesta.
«MANAGUA». Diario de las Américas. Miami: The America Publishing Company, 1997-10-14.		Diario de las Américas	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se han procesado los fragmentos en inglés	Resaltó que "tenemos el apoyo del presidente Clinton que nos ha ayudado y nos seguirá apoyando", tras inaugurar un edificio donde funcionará una empresa distribuidora de neumáticos.
Fairlie Reinoso, Alan: Las relaciones Grupo Andino-Mercosur. Lima: Pontificia Universidad Católica del Perú, 1997.	Fairlie Reinoso, Alan	Las relaciones Grupo Andino-Mercosur	1997	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	Perú	Andina			En el caso del Brasil, nuestro principal socio comercial de Mercosur, la situación varía. En general, se trata de productos con mayor grado de elaboración. Sobresalen los demás papeles y cartones, productos laminados de hierro, cargadores frontales, motocompresoras, neumáticos; entre otros.
«Pasar el rato». El Mundo - Su Ordenador (Suplemento). Madrid: Unidad Editorial, S.A., 1997-06-29.		El Mundo - Su Ordenador (Suplemento)	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML. Mayúsuculas no acentuadas en el original	correr más que el rayo pero sin que sus huesos sufran ninguna lesión? Enchufe el PC e instale uno de los juegos que se comentan a continuación. En unos, únicamente correrá y, en otros, además, luchará por la supervivencia. El que quede en la carretera será el ganador... por el camino muchos neumáticos reventarán.
«La obtención en 1985 de los fullerenos, unas moléculas de 60 átomos que están dando lugar a una nueva rama de la química &mdash;y que les ha valido el último Premio Nobel de Química a sus descubridores&mdash;, es un ejemplo más de la naturalidad de muchos artificios. O lo que es igual, de cómo la ciencia y los investigadores copian modelos naturales para crear objetos artificiales.». Muy Interesante. Madrid: G+J Ediciones, 1997-02-03.		Muy Interesante	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	de los inventores se parecen muchas veces. La lista de ejemplos puede ser interminable: los huesos de los pájaros son huecos y resistentes como las alas de los aviones; las vértebras de los dinosaurios recuerdan las vigas en doble T, y los élitros de muchos escarabajos tienen estrías como el cartón corrugado. También, los neumáticos de los coches llevan dibujos como las huellas de nuestros dedos para evitar el deslizamiento, y los clavos de las zapatillas de los velocistas se parecen a las uñas del guepardo, que corre más que ninguno.
«Manuel García». Muy Interesante. Madrid: G+J Ediciones, 1997-03-03.		Muy Interesante	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	en 4,7 segundos, aceleran de 0 a 160 km/h en 0,9 segundos, es decir, en 11 menos que un Porsche 911 Turbo, uno de los coches más potentes que hay. En la salida no resulta extraño ver a estos vehículos recorrer los primeros metros con sus diminutas ruedas delanteras en el aire, mientras los enormes neumáticos traseros, de medio metro de ancho, se las ven y se las desean para transmitir al suelo toda la potencia del motor en 15 centésimas de segundo. A la hora de frenar, es muy difícil parar un misil de casi mil kilos de peso a más de 480 km/h, por lo que el
«Por AURELIO MORENO». El Nuevo Herald. Miami: elherald.com, 1997-03-02.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar	Sólo el chasis de un carro de carreras puede costar hasta $450,000. Esto sólo incluye la suspensión y el sistema de dirección, pero no así el motor, el tablero electrónico, el turbocargador, neumáticos y otros "extras".
«Por AURELIO MORENO». El Nuevo Herald. Miami: elherald.com, 1997-03-02.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar	Para una carrera en un circuito ovalado corto se permiten un máximo de 28 neumáticos. Para una prueba de 500 millas se permiten 60. Cada juego de llantas cuesta $1,200, lo que significa que un solo carro puede gastar hasta $150,000 en cauchos en una temporada.
«Cuba sufre amarga zafra azucarera». El Nuevo Herald. Miami: elherald.com, 1997-03-09.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas.	El órgano oficial del Partido Comunista atribuyó esta situación a diversas causas, entre las que destacó las interrupciones en los ingenios por roturas, el deficiente manejo ferroviario, la falta de organización general y el mal estado de las vías férreas que provocan descarrilamientos. También mencionó la escasez de neumáticos para los equipos de transporte y la falta de un módulo de piezas de repuesto en los ingenios.
«Por PABLO ALFONSO». El Nuevo Herald. Miami: elherald.com, 1997-03-09.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas.	El órgano oficial del Partido Comunista atribuyó esta situación a diversas causas, entre las que destacó las interrupciones en los ingenios por roturas, el deficiente manejo ferroviario, la falta de organización general y el mal estado de las vías férreas que provocan descarrilamientos. También mencionó la escasez de neumáticos para los equipos de transporte y la falta de un módulo de piezas de repuesto en los ingenios.
«No se olvide de la seguridad en el auto». El Nuevo Herald. Miami: elherald.com, 1997-06-25.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Salud	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	Revise su auto la semana antes de salir de viaje: frenos, neumáticos, correas, radiador, líquido de trasmisión, etc. Pídale al mecánico que le revise los sistemas de enfriamiento del auto, las mangueras del radiador, aire acondicionado, etc. Reemplace las partes que no están en buenas condiciones; no se olvide de llenar el tanque antes de salir; limpie sus luces
«TRISH POWER». El Nuevo Herald. Miami: elherald.com, 1997-06-30.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Aunque Mercado y su hermano Angelo, de 21 años, dijeron que no escucharon nada durante la noche, otros residentes le informaron a los agentes que escucharon tiros y el chirrido de los neumáticos de un auto a eso de las 4 a.m.
«Ríos y Kafelnikov avanzan; caen 5 preclasificadas». El Nuevo Herald. Miami: elherald.com, 1997-06-30.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Faltaban 11 vueltas para el final cuando empezó a llover intensamente y para entonces Schumacher tenía una amplia ventaja. Decidió no detenerse para cambiar neumáticos para la lluvia, con la esperanza de que pronto dejaría de llover.
«Trelles está a un paso del príncipe». El Observador. Montevideo: zfm.com/observador/index.html, 1997-01-22.		El Observador	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Uruguay	Río de la Plata		Versión realizada sobre texto marcado HTML. No se acentúan mayúsculas iniciales.	El mejor guarismo en el grupo A fue para el italiano Piero Liatti. Por su parte, Makinen le sacaba 13" a Sainz. Los tres punteros quedaban separados por apenas 9". En el grupo N, Armin Kremer seleccionó mejor los neumáticos y le sacó 22" a Trelles, en tanto a Stohl le tocó la peor parte, perdiendo 32" con el uruguayo, quien lideraba por 50".
«PACO LATORRE». El País. Madrid: Diario El País, S.A., 1997-04-21.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Al principio, sin embargo, pareció que había otro protagonista. El local Tadayuki Okada, tercer componente de la escudería Repsol-Honda, se subió a las barbas de sus jefes para agradar a los espectadores japoneses. En las primeras vueltas mandó con autoridad, hasta con ventaja. Pero abusó de sus neumáticos y lo pagó.
«PACO LATORRE». El País. Madrid: Diario El País, S.A., 1997-05-08.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Cuestión de neumáticos
«PACO LATORRE». El País. Madrid: Diario El País, S.A., 1997-05-08.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Si lo peor que le podía pasar a Sainz era que el terreno se encontrara inestable, con mezcla de zonas húmedas y secas, condición más favorable para los neumáticos Pirelli de McRae que para los Michelin de Sainz, eso fue exactamente lo que ocurrió. Los neumáticos de la firma italiana se comportan mejor en ese tipo de terreno que los de la marca francesa. Así se le escapó entre las manos la victoria al número uno de Ford. McRae ganó el último tramo, le metió
«PACO LATORRE». El País. Madrid: Diario El País, S.A., 1997-05-08.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Si lo peor que le podía pasar a Sainz era que el terreno se encontrara inestable, con mezcla de zonas húmedas y secas, condición más favorable para los neumáticos Pirelli de McRae que para los Michelin de Sainz, eso fue exactamente lo que ocurrió. Los neumáticos de la firma italiana se comportan mejor en ese tipo de terreno que los de la marca francesa. Así se le escapó entre las manos la victoria al número uno de Ford. McRae ganó el último tramo, le metió a Sainz 15 segundos como 15 puñales, que le llevaron a la victoria. El piloto
«J. M. HERMOSO». El País. Madrid: Diario El País, S.A., 1997-06-30.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Schumacher, que había partido desde el primer puesto de la formación de salida y sólo había cedido el mando de la prueba durante tres vueltas, a su compatriota Heinz-Harald Frentzen (Williams FW19 Renault), cuando se detuvo a repostar y cambiar neumáticos, decidió continuar con las ruedas para suelo seco a pesar de la tormenta. Schumacher se salió de la pista a nueve vueltas del final, aunque pudo regresar al trazado dando una muestra más de su pericia, ya que supo controlar el coche y sacarlo de la gravilla sin perder tiempo para consumar su tercer triunfo de
«J. M. HERMOSO». El País. Madrid: Diario El País, S.A., 1997-06-30.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Villeneuve, al que el Mundial comienza a ponérsele cuesta arriba, pasó desde la séptima posición en que se reincorporó a la pista tras el cambio de neumáticos a la cuarta, y en la última variante que da acceso a la meta, para arrebatar el tercer puesto a Irvine, intentó una maniobra imposible que terminó con un trompo, el derribo de varios pivotes para delimitar las entrada a boxes y la rotura del deflector lateral derecho. Villeneuve, no obstante, pudo incorporar
«J. M. HERMOSO». El País. Madrid: Diario El País, S.A., 1997-08-25.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	Con neumáticos intermedios, tallados a mano —la mayoría rodaba con gomas para mucha lluvia—, Schumacher fue aumentando su ventaja hasta lograr con gran comodidad su 26º triunfo, una cifra que le permite superar a Jim Clark —y quedarse a una sola victoria de Stewart— y, a falta de cinco pruebas —la próxima se
«J. M. HERMOSO». El País. Madrid: Diario El País, S.A., 1997-08-25.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	La gran carrera de Schumacher, impecable en la conducción y explotación de las condiciones que le favorecían, y los problemas de Villeneuve, que pagó con la sexta plaza los errores de planteamiento de Williams —se equivocaron sobre todo con la elección de neumáticos— dejaron en un segundo plano la lucha por el segundo puesto, conseguido por el italiano Fisichella (Jordan).
«El español se encuentra a un minuto del líder, Colin McRae, tras la primera etapa». El País. Madrid: Diario El País, S.A., 1997-09-20.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	Probó diferentes tipos de neumáticos, cambió las suspensiones, modificó reglajes, y apenas obtuvo resultados positivos. Únicamente en el último tramo logró reducir algo su desventaja. De una diferencia máxima de 1m 17s, acabó sólo a 1m 06s de McRae y a 31s de Makinen. Hasta entonces, cada tramo se había convertido en un
«JOSÉ YOLDI». El País. Madrid: Diario El País, S.A., 1997-10-09.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas en el original	cargo de un suboficial apodado La Bruja, del que no recuerda el nombre pero que reconocería porque tiene una cara muy peculiar. Afirmó que cree que no hubo incineraciones masivas, porque eran sólo para los que resultaban muertos en operativos o en sesiones de torturas. Él se enteraba de que había incineraciones porque le pedían neumáticos viejos, aceite usado, gasóleo y un camión para cargar leña. Aseguró que no participó en los asados, y que sólo le pidieron el material en siete u ocho ocasiones.
«PACO LATORRE». El País. Madrid: Diario El País, S.A., 1997-11-01.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Al piloto madrileño se le pusieron bien las cosas pues necesitaba los problemas del actual líder del Mundial. Sin embargo, no pudo aprovechar a fondo la situación. Se equivocó de neumáticos en un tramo y nunca logró rodar al ritmo que imprimió primero el francés Didier Auriol (Toyota), después el británico Richard Burns (Mitsubishi) y finalmente los Subaru de Eriksson y McRae.
«LUIS FERNANDO DURÁN». El País. Madrid: Diario El País, S.A., 1997-11-10.		El País	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Un camión de Repsol cargaba en ese momento los cinco depósitos: tres de 20.000 litros y dos de 10.000. Ningún coche repostaba en los surtidores. Tan sólo una mujer vigilaba el nivel de presión de sus neumáticos. La estruendosa deflagración sobrevino en el interior del sótano. Alcanzó de lleno al encargado, José Pérez Mellado, de 50 años, y al contable, Luis Maté, de 57. Las ambulancias del Samur se encontraron a los dos abrasados.
«Ingredientes de una protesta cívica». La Prensa. Managua: La Prensa, 1997.		La Prensa	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Nicaragua	México y Centroamérica		Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.	Finalmente, si estas expresiones pacíficas tampoco funcionan, tomen otras medidas que sean un claro ejemplo de civismo. Quiebren ventanas, ponchen llantas, quemen neumáticos, construyan barricadas y lancen bombas y piedras, sin herir a nadie. En fin, les aseguro que estas últimas medidas darán resultado. Sus derechos serán respetados y sus intereses serán representados por el Estado. Pero sobre todo, recibirán el apoyo, la simpatía, el respeto y la admiración del resto de la
«Muchas novedades, pero los mismos favoritos». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-08.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	0 horas— comienza a gestarse el eslabón número 47 en la historia del Campeonato del Mundo de Fórmula Uno con la realización del Gran Premio de Australia, en el circuito de Melbourne, en una temporada que se presenta con muchas novedades, entre las que destaca la aparición de un nuevo proveedor de neumáticos, dos nuevos equipos (uno de ellos por primera vez), pero con las mismas escuderías favoritas: Williams, Ferrari y Benetton.
«Muchas novedades, pero los mismos favoritos». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-08.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Si es difícil que los Stewart SF1 Ford, piloteados por el danés Jan Magnussen y el brasileño Rubens Barrichello, logren buenos resultados este año, tal vez no ocurra lo mismo con los Prost JS45 Mugen-Honda, que en manos del francés Olivier Panis pueden incluso lograr alguna victoria, ayudados por los nuevos neumáticos japoneses Bridgestone.
«Muchas novedades, pero los mismos favoritos». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-08.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	En otro aspecto, el final del monopolio de Goodyear en el apartado de los neumáticos representa uno de los alicientes de esta temporada. El caucho nipón ha demostrado en las pruebas invernales una gran competitividad y bajo la lluvia una superioridad, de momento, aplastante.
«Los monstruos del GTA». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-13.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Los motores son de ocho cilindros en V (desarrollados por Ed Ash, el mismo que prepara los de Stock Cars norteamericanos) de 5.600 cm3, que desarrollan una potencia de 450 HP a 7.300 revoluciones por minuto y son importados desde EE.UU., al igual que los neumáticos.
«Por culpa de una barra de suspensión». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-19.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	"No fue un problema en los neumáticos el que motivó la salida de pista de Ayrton Senna. Fragmentos de pequeñas dimensiones no pueden hacer que un vehículo de Fórmula Uno dé bandazos", dijo el fiscal Passarini.
«La UCR entra en acción». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-04-01.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	– Aspectos mecánicos: carrocería, subcarrocería y suspensión; tren delantero, frenos, neumáticos, sistema eléctrico y de iluminación; silenciador y gases.
«Roberto Silvani. Enviado especial». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-04-13.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Su patrón, el tricampeón mundial Jackie Stewart toma con mucha calma todo esto. En la reunión de prensa convocada por Bridgestone (los neumáticos incorporados a la F-1 para cuatro equipos incluido el del escocés), comentaba graciosamente que esas marcas cronometrales "son tiempos de viernes...".
«La 22 no gana para sustos». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-04-29.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	La sorpresiva acción de los fogoneros —así rotulados por armar fuego con neumáticos y troncos— produjo un gran congestionamiento de vehículos, especialmente entre los que circulan desde y hacia el aeropuerto.
«No dejarse sorprender por el hantavirus». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-07-28.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Salud	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	– Llevar lejos de las viviendas vehículos abandonados, neumáticos usados y cualquier otro artículo que sirva como refugio y nido a los roedores.
«Berger logró un espectacular triunfo». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-07-28.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Berger fue el más beneficiado en el particular duelo táctico de las escuderías, ya que Benetton dispuso dos detenciones del austríaco para cambiar neumáticos, mientras que los otros equipos de vanguardia lo hicieron en una ocasión y con malos resultados.
«Berger logró un espectacular triunfo». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-07-28.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Su segunda debacle en 14 días vivió el alemán Frentzen. El piloto de Williams-Renault abandonó tras una colisión con el norirlandés Eddie Irvine, debido a daños en los neumáticos, ya en la primera de las 45 vueltas. También el piloto de Ferrari debió dejar su bólido en los boxes.
«Frentzen se metió en el llavero». El Tiempo. Bogotá: ELTIEMPO.com, 1997-04-28.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Frentzen aguardó su oportunidad, que se presentó en la vuelta vigésima sexta, cuando sus predecesores se detuvieron para repostar y cambiar neumáticos. Forzó entonces su marcha para crearse una pequeña renta y cuando le llegó el turno, a la vuelta siguiente, se volvió a incorporar a la pista en primera posición y tuvo la ocasión de devolverle la jugada a Schumacher, que buscó en vano un lugar por donde adelantarle.
«Ortega amenaza con retomar las armas en Nicaragua». El Universal. Caracas: Electronic Publishing Group, 1997.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Venezuela	Caribe continental			Reveló que un número no precisado de personas que quemaban neumáticos en las calles fueron detenidas y después liberadas.
«Ortega amenaza con retomar las armas en Nicaragua». El Universal. Caracas: Electronic Publishing Group, 1997.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Venezuela	Caribe continental			Otro de los incidentes ocurrió frente a la Universidad Nacional de Managua, donde estudiantes con sus rostros cubiertos con pañuelos levantaron adoquines para cerrar la circulación y regaron la vía pública con clavos para pinchar los neumáticos de los vehículos.
«Capital zaireña se paraliza para exigir salida de Mobutu». El Universal. Caracas: Electronic Publishing Group, 1997.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Venezuela	Caribe continental			Por la mañana efectivos de la guardia civil dispersaron, disparando al aire, a un grupo de partidarios de la oposición radical que quemaban neumáticos en el barrio de Mateté, cerca de la residencia privada de Tshisekedi. Un grupo de periodistas fue invitado por los soldados a abandonar la zona, destacó AFP.
«Gran interés de empresarios por comercio bilateral, aunque persiste el problema del transporte terrestre». Vistazo. Quito: Ecuanet, 1997-03-20.		Vistazo	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Ecuador	Andina		Versión realizada sobre texto marcado HTML	El mercado ecuatoriano representa para Colombia el tercer lugar en la Región Andina y cuarto en el mundo. Ecuador es uno de los principales mercados para las exportaciones no tradicionales colombianas. Los sectores con mayor participación dentro del mercado ecuatoriano son: papel, azúcar, repuestos de automóviles, medicinas, tejidos, neumáticos, material para calzado, tejidos de mezclilla, policloruro de vinilo, polipropileno, etc.
